Active VC,ZAWL Stock,RAS Stock,Regional stock,Plant stock,PPL,FUEL,Trim,Color,AMT/ MT,EX-SHOWROOM,Consumer Discount,Green Bonus,Existing TATA ICE user,Existing TATA EV user,Intervention,Exchange/Scrappage,Unknown w ,Unknown x,Unknown y,Unknown z ,Top 20 Corporate/Alliance,TOI/Rural govt/Top 10,Aditional discount,Final Billing Price,INSURANCE 75%,By Dealer,Self,Normal RTO,TRC,BH,TCS @ 1%,Fastag,On Road Price
54661327ANER,,,Yes,,Safari,Diesel,Pure X,Frost white,MT,1849000,0,0,0,0,0,0,0,0,0,0,0,0,,1849000,64099,35000,0,257015,200,15000,18490,600,2239404
54661327ANZR,,,Yes,Yes,Safari,Diesel,Pure X,Pure Grey,MT,1849000,0,0,0,0,0,0,0,0,0,0,0,0,,1849000,64099,35000,0,257015,200,15000,18490,600,2239404
54661427AL3R,,,Yes,Yes,Safari,Diesel,Pure X,Daytona grey,AT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54661427AM3R,,,,,Safari,Diesel,Pure X,Royal blue,AT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54661427ANER,,,Yes,Yes,Safari,Diesel,Pure X,Frost white,AT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54661427ANZR,,,,Yes,Safari,Diesel,Pure X,Pure Grey,AT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54661527APTR,,,Yes,Yes,Safari,Diesel,Pure X Dark,Dark,MT,1904000,0,0,0,0,0,0,0,0,0,0,0,0,,1904000,65023,35000,0,264440,200,15000,19040,600,2303303
54661627APTR,,,Yes,Yes,Safari,Diesel,Pure X Dark,Dark,AT,2064000,0,0,0,0,0,0,0,0,0,0,0,0,,2064000,67704,35000,0,286040,200,15000,20640,600,2489184
54661727APXR,,,,Yes,Safari,Diesel,Accomplished X +,Pure grey,AT,2659000,0,0,0,0,0,0,0,0,0,0,0,0,,2659000,77681,35000,0,366365,200,15000,26590,600,3180436
54661727APZR,,,,Yes,Safari,Diesel,Accomplished X +,Frost white,MT,2509000,0,0,0,0,0,0,0,0,0,0,0,0,,2509000,75165,35000,0,346115,200,15000,25090,600,3006170
54661727AQGR,,,,Yes,Safari,Diesel,Accomplished X +,Royal blue,MT,2509000,0,0,0,0,0,0,0,0,0,0,0,0,,2509000,75165,35000,0,346115,200,15000,25090,600,3006170
54661727AQHR,,,,,Safari,Diesel,Accomplished X +,Cosmic Gold,MT,2509000,0,0,0,0,0,0,0,0,0,0,0,0,,2509000,75165,35000,0,346115,200,15000,25090,600,3006170
54661727AQIR,,,,Yes,Safari,Diesel,Accomplished X +,Daytona grey,MT,2509000,0,0,0,0,0,0,0,0,0,0,0,0,,2509000,75165,35000,0,346115,200,15000,25090,600,3006170
54661727AQTR,,,,,Safari,Diesel,Accomplished X +,Supernova Copper,MT,2509000,0,0,0,0,0,0,0,0,0,0,0,0,,2509000,75165,35000,0,346115,200,15000,25090,600,3006170
54661827APXR,,,,Yes,Safari,Diesel,Accomplished X +,Pure grey,MT,2509000,0,0,0,0,0,0,0,0,0,0,0,0,,2509000,75165,35000,0,346115,200,15000,25090,600,3006170
54661827APZR,,,,,Safari,Diesel,Accomplished X +,Frost white,AT,2659000,0,0,0,0,0,0,0,0,0,0,0,0,,2659000,77681,35000,0,366365,200,15000,26590,600,3180436
54661827AQGR,,,,Yes,Safari,Diesel,Accomplished X +,Royal blue,AT,2659000,0,0,0,0,0,0,0,0,0,0,0,0,,2659000,77681,35000,0,366365,200,15000,26590,600,3180436
54661827AQHR,,,,,Safari,Diesel,Accomplished X +,Cosmic Gold,AT,2659000,0,0,0,0,0,0,0,0,0,0,0,0,,2659000,77681,35000,0,366365,200,15000,26590,600,3180436
54661827AQIR,,,,Yes,Safari,Diesel,Accomplished X +,Daytona grey,AT,2659000,0,0,0,0,0,0,0,0,0,0,0,0,,2659000,77681,35000,0,366365,200,15000,26590,600,3180436
54661827AQTR,,,,,Safari,Diesel,Accomplished X +,Supernova Copper,AT,2659000,0,0,0,0,0,0,0,0,0,0,0,0,,2659000,77681,35000,0,366365,200,15000,26590,600,3180436
54661927APTR,,,,,Safari,Diesel,Accomplished X + Dark 6S,Dark,MT,2554000,0,0,0,0,0,0,0,0,0,0,0,0,,2554000,75921,35000,0,352190,200,15000,25540,600,3058451
54662027APTR,,,Yes,,Safari,Diesel,Accomplished X + Dark,Dark,AT,2694000,0,0,0,0,0,0,0,0,0,0,0,0,,2694000,78269,35000,0,371090,200,15000,26940,600,3221099
54662127APXR,,,,,Safari,Diesel,Accomplished X + 6S,Pure Grey,MT,2519000,0,0,0,0,0,0,0,0,0,0,0,0,,2519000,75334,35000,0,347465,200,15000,25190,600,3017789
54662127APZR,,,,,Safari,Diesel,Accomplished X + 6S,Frost white,MT,2519000,0,0,0,0,0,0,0,0,0,0,0,0,,2519000,75334,35000,0,347465,200,15000,25190,600,3017789
54662127AQGR,,,,,Safari,Diesel,Accomplished X + 6S,Royal blue,MT,2519000,0,0,0,0,0,0,0,0,0,0,0,0,,2519000,75334,35000,0,347465,200,15000,25190,600,3017789
54662127AQHR,,,,,Safari,Diesel,Accomplished X + 6S,Cosmic Gold,MT,2519000,0,0,0,0,0,0,0,0,0,0,0,0,,2519000,75334,35000,0,347465,200,15000,25190,600,3017789
54662127AQIR,,,,,Safari,Diesel,Accomplished X + 6S,Daytona grey,MT,2519000,0,0,0,0,0,0,0,0,0,0,0,0,,2519000,75334,35000,0,347465,200,15000,25190,600,3017789
54662127AQTR,,,,,Safari,Diesel,Accomplished X + 6S,Supernova Copper,MT,2519000,0,0,0,0,0,0,0,0,0,0,0,0,,2519000,75334,35000,0,347465,200,15000,25190,600,3017789
54662227APXR,,,,,Safari,Diesel,Accomplished X + 6S,Pure Grey,AT,2669000,0,0,0,0,0,0,0,0,0,0,0,0,,2669000,77849,35000,0,367715,200,15000,26690,600,3192054
54662227APZR,,,,,Safari,Diesel,Accomplished X + 6S,Frost white,AT,2669000,0,0,0,0,0,0,0,0,0,0,0,0,,2669000,77849,35000,0,367715,200,15000,26690,600,3192054
54662227AQGR,,,,,Safari,Diesel,Accomplished X + 6S,Royal blue,AT,2669000,0,0,0,0,0,0,0,0,0,0,0,0,,2669000,77849,35000,0,367715,200,15000,26690,600,3192054
54662227AQHR,,,,,Safari,Diesel,Accomplished X + 6S,Cosmic Gold,AT,2669000,0,0,0,0,0,0,0,0,0,0,0,0,,2669000,77849,35000,0,367715,200,15000,26690,600,3192054
54662227AQIR,,,,,Safari,Diesel,Accomplished X + 6S,Daytona grey,AT,2669000,0,0,0,0,0,0,0,0,0,0,0,0,,2669000,77849,35000,0,367715,200,15000,26690,600,3192054
54662227AQTR,,,,,Safari,Diesel,Accomplished X + 6S,Supernova Copper,AT,2669000,0,0,0,0,0,0,0,0,0,0,0,0,,2669000,77849,35000,0,367715,200,15000,26690,600,3192054
54662327APTR,,,,,Safari,Diesel,Accomplished X + Dark,Dark,MT,2544000,0,0,0,0,0,0,0,0,0,0,0,0,,2544000,75753,35000,0,350840,200,15000,25440,600,3046833
54662427APTR,,,,,Safari,Diesel,Accomplished X + Dark 6S,Dark,AT,2704000,0,0,0,0,0,0,0,0,0,0,0,0,,2704000,78436,35000,0,372440,200,15000,27040,600,3232716
54662627AQCR,,,,,Safari,Diesel,Accomplished X +,stealth dark,AT,2734000,0,0,0,0,0,0,0,0,0,0,0,0,,2734000,78938,35000,0,376490,200,15000,27340,600,3267568
54663527APXR,,,,,Safari,Diesel,Accomplished X,Pure Grey,MT,2309000,0,0,0,0,0,0,0,0,0,0,0,0,,2309000,71813,35000,0,319115,200,15000,23090,600,2773818
54663527APZR,,,,Yes,Safari,Diesel,Accomplished X,Frost white,MT,2309000,0,0,0,0,0,0,0,0,0,0,0,0,,2309000,71813,35000,0,319115,200,15000,23090,600,2773818
54663527AQGR,,,,,Safari,Diesel,Accomplished X,Royal blue,MT,2309000,0,0,0,0,0,0,0,0,0,0,0,0,,2309000,71813,35000,0,319115,200,15000,23090,600,2773818
54663527AQHR,,,,,Safari,Diesel,Accomplished X,Cosmic Gold,MT,2309000,0,0,0,0,0,0,0,0,0,0,0,0,,2309000,71813,35000,0,319115,200,15000,23090,600,2773818
54663527AQIR,,,,,Safari,Diesel,Accomplished X,Daytona grey,MT,2309000,0,0,0,0,0,0,0,0,0,0,0,0,,2309000,71813,35000,0,319115,200,15000,23090,600,2773818
54663527AQTR,,,,,Safari,Diesel,Accomplished X,Supernova Copper,MT,2309000,0,0,0,0,0,0,0,0,0,0,0,0,,2309000,71813,35000,0,319115,200,15000,23090,600,2773818
54663627APXR,,,,,Safari,Diesel,Accomplished X,Pure Grey,AT,2484000,0,0,0,0,0,0,0,0,0,0,0,0,,2484000,74746,35000,0,342740,200,15000,24840,600,2977126
54663627APZR,,,,,Safari,Diesel,Accomplished X,Frost white,AT,2484000,0,0,0,0,0,0,0,0,0,0,0,0,,2484000,74746,35000,0,342740,200,15000,24840,600,2977126
54663627AQGR,,,,,Safari,Diesel,Accomplished X,Royal blue,AT,2484000,0,0,0,0,0,0,0,0,0,0,0,0,,2484000,74746,35000,0,342740,200,15000,24840,600,2977126
54663627AQHR,,,,,Safari,Diesel,Accomplished X,Cosmic Gold,AT,2484000,0,0,0,0,0,0,0,0,0,0,0,0,,2484000,74746,35000,0,342740,200,15000,24840,600,2977126
54663627AQIR,,,,,Safari,Diesel,Accomplished X,Daytona grey,AT,2484000,0,0,0,0,0,0,0,0,0,0,0,0,,2484000,74746,35000,0,342740,200,15000,24840,600,2977126
54663627AQTR,,,,,Safari,Diesel,Accomplished X,Supernova Copper,AT,2484000,0,0,0,0,0,0,0,0,0,0,0,0,,2484000,74746,35000,0,342740,200,15000,24840,600,2977126
54663727APTR,,,,,Safari,Diesel,Accomplished X Dark,Dark,MT,2364000,0,0,0,0,0,0,0,0,0,0,0,0,,2364000,72735,35000,0,326540,200,15000,23640,600,2837715
54663827APTR,,,Yes,,Safari,Diesel,Accomplished X Dark,Dark,AT,2539000,0,0,0,0,0,0,0,0,0,0,0,0,,2539000,75670,35000,0,350165,200,15000,25390,600,3041025
54663927AQCR,,,,,Safari,Diesel,Accomplished X +,stealth dark,MT,2584000,0,0,0,0,0,0,0,0,0,0,0,0,,2584000,76422,35000,0,356240,200,15000,25840,600,3093302
54664027AQCR,,,,,Safari,Diesel,Accomplished X + 6S,stealth dark,AT,2744000,0,0,0,0,0,0,0,0,0,0,0,0,,2744000,79107,35000,0,377840,200,15000,27440,600,3279187
54664127AL3R,,,Yes,Yes,Safari,Diesel,Adventure X+,Daytona grey,MT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54664127AM3R,,,,Yes,Safari,Diesel,Adventure X+,Royal blue,MT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54664127ANER,,,Yes,,Safari,Diesel,Adventure X+,Frost white,MT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54664127ANZR,,,,Yes,Safari,Diesel,Adventure X+,Pure Grey,MT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54664127AOCR,,,,Yes,Safari,Diesel,Adventure X+,Cosmic Gold,MT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54664127AODR,,,,Yes,Safari,Diesel,Adventure X+,Supernova Copper,MT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,66615,35000,0,277265,200,15000,19990,600,2413670
54664227AL3R,,,Yes,,Safari,Diesel,Adventure X+,Daytona grey,AT,2169000,0,0,0,0,0,0,0,0,0,0,0,0,,2169000,69467,35000,0,300215,200,15000,21690,600,2611172
54664227AM3R,,,,,Safari,Diesel,Adventure X+,Royal blue,AT,2169000,0,0,0,0,0,0,0,0,0,0,0,0,,2169000,69467,35000,0,300215,200,15000,21690,600,2611172
54664227ANER,,,Yes,Yes,Safari,Diesel,Adventure X+,Frost white,AT,2169000,0,0,0,0,0,0,0,0,0,0,0,0,,2169000,69467,35000,0,300215,200,15000,21690,600,2611172
54664227ANZR,,,Yes,,Safari,Diesel,Adventure X+,Pure Grey,AT,2169000,0,0,0,0,0,0,0,0,0,0,0,0,,2169000,69467,35000,0,300215,200,15000,21690,600,2611172
54664227AOCR,,,Yes,Yes,Safari,Diesel,Adventure X+,Cosmic Gold,AT,2169000,0,0,0,0,0,0,0,0,0,0,0,0,,2169000,69467,35000,0,300215,200,15000,21690,600,2611172
54664227AODR,,,,Yes,Safari,Diesel,Adventure X+,Supernova Copper,AT,2169000,0,0,0,0,0,0,0,0,0,0,0,0,,2169000,69467,35000,0,300215,200,15000,21690,600,2611172
54664327APTR,,,Yes,Yes,Safari,Diesel,Adventure X+ Dark,Dark,MT,2054000,0,0,0,0,0,0,0,0,0,0,0,0,,2054000,67538,35000,0,284690,200,15000,20540,600,2477568
54664427APTR,,,Yes,Yes,Safari,Diesel,Adventure X+ Dark,Dark,AT,2224000,0,0,0,0,0,0,0,0,0,0,0,0,,2224000,70387,35000,0,307640,200,15000,22240,600,2675067
